Calibrated Probability,Risk Category
0.8755250692367553,Critical Risk
0.10029921978712082,Low Risk
0.3348482608795166,Medium Risk
0.6010796546936035,High Risk
0.5073915809392929,High Risk
1.0,Critical Risk
0.9332467913627625,Critical Risk
0.3503033548593521,Medium Risk
0.9275376439094544,Critical Risk
0.991846764087677,Critical Risk
0.7985514283180237,High Risk
1.0,Critical Risk
0.9732213020324707,Critical Risk
0.9046552896499633,Critical Risk
0.7802268624305725,High Risk
0.8208942770957947,Critical Risk
1.0,Critical Risk
0.5243246108293533,High Risk
0.06847072467207908,Low Risk
0.17202306538820267,Low Risk
0.9076212763786315,Critical Risk
0.12032862976193429,Low Risk
0.7553575754165649,High Risk
0.08678461909294129,Low Risk
0.3473742187023163,Medium Risk
0.7059604823589325,High Risk
0.04751388020813465,Low Risk
0.9636635780334473,Critical Risk
0.9346429467201233,Critical Risk
0.13525727540254592,Low Risk
0.9613136172294616,Critical Risk
0.05639118179678917,Low Risk
1.0,Critical Risk
1.0,Critical Risk
0.6672905862331391,High Risk
1.0,Critical Risk
0.09753553047776223,Low Risk
0.24866996109485626,Medium Risk
0.7568697333335876,High Risk
0.30584710612893107,Medium Risk
0.9303104639053345,Critical Risk
0.0,Low Risk
1.0,Critical Risk
1.0,Critical Risk
0.48939937353134155,Medium Risk
0.898159122467041,Critical Risk
0.11846073865890502,Low Risk
0.01666165851056576,Low Risk
0.7606099009513855,High Risk
0.9268705010414123,Critical Risk
0.5662277579307556,High Risk
0.3368270337581635,Medium Risk
0.9494324326515198,Critical Risk
0.952436101436615,Critical Risk
0.9461275100708008,Critical Risk
0.9757583498954773,Critical Risk
0.23190996050834656,Medium Risk
0.9382753491401672,Critical Risk
0.24532290548086166,Medium Risk
0.006422018259763717,Low Risk
0.9591310858726502,Critical Risk
0.03509494438767433,Low Risk
1.0,Critical Risk
0.8813508868217468,Critical Risk
0.4048774838447571,Medium Risk
0.6975889205932617,High Risk
0.13973432630300522,Low Risk
0.05103890933096409,Low Risk
0.13307667672634124,Low Risk
0.03903122991323471,Low Risk
0.09246676862239837,Low Risk
0.0,Low Risk
0.0,Low Risk
0.9156338691711425,Critical Risk
0.0,Low Risk
1.0,Critical Risk
0.8996955871582031,Critical Risk
0.10977063775062561,Low Risk
1.0,Critical Risk
0.3930054306983948,Medium Risk
1.0,Critical Risk
0.15780276209115982,Low Risk
0.030719777382910252,Low Risk
1.0,Critical Risk
0.19433404058218,Low Risk
0.05433456376194954,Low Risk
1.0,Critical Risk
0.05880351066589355,Low Risk
0.5479431420564651,High Risk
0.848050057888031,Critical Risk
0.8601885795593261,Critical Risk
0.2995312362909317,Medium Risk
0.8901488184928894,Critical Risk
0.09643513709306717,Low Risk
0.6018242835998535,High Risk
0.7457217931747436,High Risk
0.2782085448503494,Medium Risk
0.7623122274875641,High Risk
0.05854018479585647,Low Risk
1.0,Critical Risk
1.0,Critical Risk
0.5051189303398133,High Risk
0.0,Low Risk
1.0,Critical Risk
0.9075083374977112,Critical Risk
0.904456090927124,Critical Risk
0.07334789037704467,Low Risk
1.0,Critical Risk
0.048118248395621774,Low Risk
0.3735183566808701,Medium Risk
0.9824403882026672,Critical Risk
1.0,Critical Risk
1.0,Critical Risk
1.0,Critical Risk
0.9361152052879333,Critical Risk
0.5496066629886627,High Risk
0.36124333292245864,Medium Risk
0.7953948616981507,High Risk
0.9807841181755066,Critical Risk
0.8830016732215882,Critical Risk
0.9377910375595093,Critical Risk
0.9018317818641662,Critical Risk
1.0,Critical Risk
0.7433022618293762,High Risk
0.8597155213356018,Critical Risk
0.9367506027221679,Critical Risk
0.988789701461792,Critical Risk
0.03184630572795868,Low Risk
1.0,Critical Risk
0.07839733511209487,Low Risk
0.8803120255470276,Critical Risk
0.39405805468559263,Medium Risk
0.7123128414154053,High Risk
0.981860077381134,Critical Risk
0.9315622091293335,Critical Risk
0.6180360555648804,High Risk
0.7799464344978333,High Risk
0.279011657834053,Medium Risk
0.916264009475708,Critical Risk
0.5423137664794921,High Risk
0.8111654400825501,Critical Risk
0.8884545087814331,Critical Risk
0.7618013143539428,High Risk
1.0,Critical Risk
0.015903078392148016,Low Risk
1.0,Critical Risk
0.2877873033285141,Medium Risk
0.9723953008651733,Critical Risk
0.912229347229004,Critical Risk
0.05529918372631073,Low Risk
0.19564548432826995,Low Risk
0.03264593668282032,Low Risk
0.9376914143562317,Critical Risk
0.5887756586074829,High Risk
0.8981162309646606,Critical Risk
1.0,Critical Risk
0.3305757582187653,Medium Risk
0.9533738136291504,Critical Risk
0.7813538670539856,High Risk
0.008459937572479249,Low Risk
0.9543369889259339,Critical Risk
0.2011065125465393,Medium Risk
0.16188014596700667,Low Risk
1.0,Critical Risk
0.07885249629616738,Low Risk
0.31966390311717985,Medium Risk
0.9687975168228149,Critical Risk
0.4948473274707794,Medium Risk
0.630628889799118,High Risk
0.260820110142231,Medium Risk
0.9798816800117492,Critical Risk
0.7829253554344178,High Risk
0.9798816800117492,Critical Risk
0.9223102450370788,Critical Risk
0.5303961932659149,High Risk
0.9357612609863282,Critical Risk
0.2371008276939392,Medium Risk
1.0,Critical Risk
0.3365531086921692,Medium Risk
0.6949550807476044,High Risk
0.5906804502010345,High Risk
0.9428870201110839,Critical Risk
0.05455679520964622,Low Risk
0.49112518727779386,Medium Risk
0.10069933086633683,Low Risk
0.958404803276062,Critical Risk
0.07078424468636513,Low Risk
0.38159685730934145,Medium Risk
0.5191317141056061,High Risk
0.8064549326896667,Critical Risk
0.1823713183403015,Low Risk
0.46380487382411956,Medium Risk
1.0,Critical Risk
0.4018111348152161,Medium Risk
0.9507114887237549,Critical Risk
0.9870951890945434,Critical Risk
0.1875632055103779,Low Risk
0.9742130160331726,Critical Risk
0.05612385906279087,Low Risk
0.4239309370517731,Medium Risk
0.8590108633041382,Critical Risk
0.9752520322799683,Critical Risk
0.0,Low Risk
0.3552595466375351,Medium Risk
0.02947004921734333,Low Risk
0.06618897318840027,Low Risk
0.18421307541429996,Low Risk
0.8902066826820374,Critical Risk
0.8735124468803406,Critical Risk
0.9534568548202514,Critical Risk
0.14439023062586784,Low Risk
0.6788678169250488,High Risk
0.7277315139770508,High Risk
0.12688133120536804,Low Risk
1.0,Critical Risk
0.3900105878710747,Medium Risk
0.10696755237877369,Low Risk
0.13947572857141494,Low Risk
0.313456816971302,Medium Risk
0.06874617040157319,Low Risk
0.16311322301626205,Low Risk
0.10231072716414928,Low Risk
0.21179980635643006,Medium Risk
0.03995647057890892,Low Risk
0.23965422660112382,Medium Risk
0.6659921854734421,High Risk
0.15028323009610176,Low Risk
0.09086509793996811,Low Risk
0.9761506199836731,Critical Risk
0.32273092269897463,Medium Risk
0.0628329349681735,Low Risk
0.8895413756370545,Critical Risk
0.0,Low Risk
0.2297016054391861,Medium Risk
0.4104113280773163,Medium Risk
0.2116720899939537,Medium Risk
0.06660977080464363,Low Risk
0.9727316617965698,Critical Risk
1.0,Critical Risk
0.08139625117182732,Low Risk
0.9559255003929138,Critical Risk
0.8405755519866943,Critical Risk
0.8330060124397278,Critical Risk
0.7822884082794189,High Risk
0.3483248889446259,Medium Risk
0.956172239780426,Critical Risk
1.0,Critical Risk
0.07599165961146355,Low Risk
0.7665276169776917,High Risk
0.8911914944648742,Critical Risk
0.7684288799762726,High Risk
0.4923756793141365,Medium Risk
0.13475680202245713,Low Risk
0.5803437381982803,High Risk
0.4167409956455231,Medium Risk
0.11813248842954635,Low Risk
1.0,Critical Risk
0.06495899856090545,Low Risk
0.027354495972394942,Low Risk
0.7750563561916352,High Risk
0.4774972200393677,Medium Risk
1.0,Critical Risk
0.9719719409942627,Critical Risk
0.8892534971237183,Critical Risk
1.0,Critical Risk
0.9591165661811829,Critical Risk
0.8119489312171936,Critical Risk
0.9021209955215455,Critical Risk
0.22020362913608552,Medium Risk
0.9425520539283753,Critical Risk
0.7604001522064209,High Risk
0.6748118579387665,High Risk
0.0,Low Risk
0.9585785150527955,Critical Risk
0.0807522937655449,Low Risk
0.9465607881546021,Critical Risk
0.2449200987815857,Medium Risk
1.0,Critical Risk
0.8020226240158081,Critical Risk
0.0446082703769207,Low Risk
0.4476336181163788,Medium Risk
0.29986518174409865,Medium Risk
0.2100016564130783,Medium Risk
0.3841830313205719,Medium Risk
1.0,Critical Risk
0.011361760646104812,Low Risk
0.11933269500732421,Low Risk
0.8886006832122803,Critical Risk
0.004150702431797981,Low Risk
0.05455505922436714,Low Risk
0.9757583618164063,Critical Risk
0.1020014874637127,Low Risk
0.40469090938568114,Medium Risk
0.17275551557540894,Low Risk
1.0,Critical Risk
0.7341931223869324,High Risk
1.0,Critical Risk
1.0,Critical Risk
1.0,Critical Risk
0.6792817175388336,High Risk
0.9487050175666809,Critical Risk
1.0,Critical Risk
0.7940088748931885,High Risk
0.9638813495635986,Critical Risk
0.67460777759552,High Risk
0.7312715530395508,High Risk
0.041831983253359795,Low Risk
0.9946205496788025,Critical Risk
0.11799242123961448,Low Risk
0.9103218674659729,Critical Risk
0.88821462392807,Critical Risk
0.03564275130629539,Low Risk
1.0,Critical Risk
0.19292358458042144,Low Risk
0.05122100878506899,Low Risk
0.8008351683616638,Critical Risk
0.13075551241636277,Low Risk
0.4951598823070526,Medium Risk
0.8816913843154908,Critical Risk
1.0,Critical Risk
0.9524223804473877,Critical Risk
0.11958631202578544,Low Risk
0.05927645210176706,Low Risk
1.0,Critical Risk
1.0,Critical Risk
0.11530065983533859,Low Risk
1.0,Critical Risk
0.8500032544136047,Critical Risk
0.636587530374527,High Risk
0.9351060032844544,Critical Risk
0.11537202000617981,Low Risk
0.49016898274421694,Medium Risk
0.30687189698219297,Medium Risk
0.8548161387443542,Critical Risk
0.6828742116689682,High Risk
0.7616057991981506,High Risk
0.256423619389534,Medium Risk
0.7730135440826416,High Risk
0.8803120374679565,Critical Risk
0.8401824593544006,Critical Risk
0.09880404062569141,Low Risk
0.11770318299531937,Low Risk
0.38542325496673585,Medium Risk
0.8979890584945679,Critical Risk
0.5161189556121826,High Risk
0.9738207817077636,Critical Risk
0.3809093847870827,Medium Risk
0.8782406806945801,Critical Risk
1.0,Critical Risk
0.0940399095416069,Low Risk
0.8797712564468384,Critical Risk
0.8218387126922607,Critical Risk
0.9249202847480774,Critical Risk
0.0,Low Risk
0.406495064496994,Medium Risk
0.22649949938058853,Medium Risk
1.0,Critical Risk
0.1262343555688858,Low Risk
0.09501114189624786,Low Risk
0.8290709257125854,Critical Risk
0.5983790874481201,High Risk
0.784492552280426,High Risk
0.32784309387207033,Medium Risk
0.3282245934009552,Medium Risk
0.17600514590740204,Low Risk
0.47802959084510804,Medium Risk
0.34142613410949707,Medium Risk
0.1855355307459831,Low Risk
1.0,Critical Risk
0.1998710885643959,Low Risk
0.6049032390117646,High Risk
0.9312591433525086,Critical Risk
0.2366490989923477,Medium Risk
0.9121876001358032,Critical Risk
1.0,Critical Risk
0.6081610918045044,High Risk
0.9440903782844543,Critical Risk
0.9819613218307495,Critical Risk
0.9244456171989441,Critical Risk
1.0,Critical Risk
0.026159805618226527,Low Risk
0.07571717724204063,Low Risk
0.0,Low Risk
0.10920610725879669,Low Risk
0.8743722438812256,Critical Risk
0.8219203352928162,Critical Risk
0.7231051564216614,High Risk
0.35513986349105836,Medium Risk
0.015009086392819882,Low Risk
0.9576517820358277,Critical Risk
0.9779441118240356,Critical Risk
0.8747096419334411,Critical Risk
0.97870934009552,Critical Risk
0.967552649974823,Critical Risk
0.448697629570961,Medium Risk
0.06780257448554039,Low Risk
0.06904391050338746,Low Risk
0.9472464680671692,Critical Risk
0.8909042716026306,Critical Risk
0.18492302298545837,Low Risk
0.8643262267112732,Critical Risk
0.8688794374465942,Critical Risk
0.8577082633972168,Critical Risk
0.1129327543079853,Low Risk
1.0,Critical Risk
0.25957944989204407,Medium Risk
0.8734648704528809,Critical Risk
0.7334814667701721,High Risk
0.3505354285240173,Medium Risk
0.8638125658035278,Critical Risk
0.9485220074653625,Critical Risk
0.5755218863487244,High Risk
0.9054827332496643,Critical Risk
0.22210901081562043,Medium Risk
0.5352365016937256,High Risk
0.8732953190803527,Critical Risk
1.0,Critical Risk
0.8386457920074463,Critical Risk
0.8694957971572876,Critical Risk
0.580054497718811,High Risk
0.4930157959461212,Medium Risk
0.0,Low Risk
1.0,Critical Risk
0.12043431699275971,Low Risk
0.7968953609466553,High Risk
0.8681599020957946,Critical Risk
0.8432573914527893,Critical Risk
0.47703935503959655,Medium Risk
0.9547624349594116,Critical Risk
0.12257245928049088,Low Risk
0.8882146716117859,Critical Risk
0.605270403623581,High Risk
0.8681016445159913,Critical Risk
0.869789206981659,Critical Risk
0.959277868270874,Critical Risk
0.9708504796028137,Critical Risk
1.0,Critical Risk
1.0,Critical Risk
0.6479778677225113,High Risk
0.03093490805476904,Low Risk
0.9274212956428528,Critical Risk
0.27022314369678496,Medium Risk
1.0,Critical Risk
0.3370849132537842,Medium Risk
0.9152526617050171,Critical Risk
0.240994194149971,Medium Risk
1.0,Critical Risk
0.9779440641403199,Critical Risk
0.8974439859390259,Critical Risk
0.9510618925094605,Critical Risk
1.0,Critical Risk
0.04809203445911407,Low Risk
0.0,Low Risk
0.5908556997776031,High Risk
0.16594468355178832,Low Risk
0.06841192245483399,Low Risk
0.3031300187110901,Medium Risk
0.912845766544342,Critical Risk
0.10130552649497986,Low Risk
0.7260416388511658,High Risk
0.471014666557312,Medium Risk
0.8677944302558899,Critical Risk
0.054695292562246325,Low Risk
0.14587780386209487,Low Risk
0.06528472304344177,Low Risk
0.05015986394137144,Low Risk
0.13058275431394578,Low Risk
0.16024912893772125,Low Risk
1.0,Critical Risk
0.9279942750930786,Critical Risk
0.441929292678833,Medium Risk
0.7914261102676392,High Risk
0.34549170434474946,Medium Risk
0.7026956081390381,High Risk
0.9778331875801086,Critical Risk
0.98878972530365,Critical Risk
0.5567021131515503,High Risk
0.2536431312561035,Medium Risk
1.0,Critical Risk
0.0,Low Risk
0.10880359262228012,Low Risk
0.9740745544433593,Critical Risk
0.9526351451873779,Critical Risk
0.1366573914885521,Low Risk
1.0,Critical Risk
0.15468523502349854,Low Risk
0.45509355664253237,Medium Risk
0.9346391677856445,Critical Risk
0.8314373135566712,Critical Risk
0.436077755689621,Medium Risk
0.08180172890424728,Low Risk
0.8190010190010071,Critical Risk
1.0,Critical Risk
0.9497589468955994,Critical Risk
0.09161159098148346,Low Risk
0.38839330673217776,Medium Risk
0.44741733372211456,Medium Risk
0.9449233889579773,Critical Risk
0.7628401815891266,High Risk
1.0,Critical Risk
0.732813024520874,High Risk
0.9240670800209045,Critical Risk
0.7491565704345703,High Risk
0.28247757256031036,Medium Risk
0.5754553794860839,High Risk
0.18753992021083832,Low Risk
0.38607644736766816,Medium Risk
0.20922809094190598,Medium Risk
0.22251639664173126,Medium Risk
0.7315225005149841,High Risk
0.9807448863983155,Critical Risk
0.7988519430160522,High Risk
0.0858853779733181,Low Risk
0.10363223105669021,Low Risk
0.06899095773696899,Low Risk
0.12181136831641197,Low Risk
0.1076988399028778,Low Risk
0.3053219497203827,Medium Risk
0.2702212005853653,Medium Risk
1.0,Critical Risk
0.5812848150730133,High Risk
0.7680487275123596,High Risk
0.9593985676765442,Critical Risk
0.12159057557582856,Low Risk
0.8335641384124756,Critical Risk
1.0,Critical Risk
0.9270505428314209,Critical Risk
0.9301043629646302,Critical Risk
0.2683071821928024,Medium Risk
0.8383909821510315,Critical Risk
0.9118635296821594,Critical Risk
0.8641435265541076,Critical Risk
1.0,Critical Risk
0.18466873168945314,Low Risk
0.8518533349037171,Critical Risk
0.10592890679836273,Low Risk
0.11727580428123474,Low Risk
1.0,Critical Risk
0.9798816561698913,Critical Risk
0.07252684757113456,Low Risk
0.918471884727478,Critical Risk
0.8147539734840393,Critical Risk
0.9190964102745056,Critical Risk
0.4521031558513641,Medium Risk
0.14890748485922814,Low Risk
0.06329531520605088,Low Risk
0.9782844424247742,Critical Risk
0.9807841420173645,Critical Risk
0.9478917241096496,Critical Risk
0.08339527249336243,Low Risk
0.5968356966972351,High Risk
0.7401037037372589,High Risk
1.0,Critical Risk
0.34059317260980604,Medium Risk
0.14122334122657776,Low Risk
0.2521108865737915,Medium Risk
0.5785267591476441,High Risk
0.03355239201337099,Low Risk
0.0,Low Risk
0.9463508009910584,Critical Risk
0.9327826976776123,Critical Risk
0.37899480760097504,Medium Risk
0.06696102991700173,Low Risk
0.9246830940246582,Critical Risk
0.12430794090032578,Low Risk
0.805160927772522,Critical Risk
0.0273179879412055,Low Risk
0.9694902300834656,Critical Risk
0.0,Low Risk
1.0,Critical Risk
0.14537609815597535,Low Risk
0.4877594292163849,Medium Risk
0.029081282392144202,Low Risk
0.4414263069629669,Medium Risk
0.949145245552063,Critical Risk
0.2479838877916336,Medium Risk
0.6790425777435303,High Risk
0.6274670541286469,High Risk
0.10167298838496208,Low Risk
0.19505133032798766,Low Risk
0.4467256009578705,Medium Risk
1.0,Critical Risk
1.0,Critical Risk
0.18818926960229873,Low Risk
0.9708818197250366,Critical Risk
0.9423140048980713,Critical Risk
0.7040180504322052,High Risk
0.7964948296546936,High Risk
0.30955014675855635,Medium Risk
0.7006220936775207,High Risk
0.972556757926941,Critical Risk
0.9316483974456787,Critical Risk
0.16496139764785767,Low Risk
0.02062322236597538,Low Risk
0.14989486038684846,Low Risk
1.0,Critical Risk
0.5339721143245697,High Risk
1.0,Critical Risk
0.8618012070655823,Critical Risk
0.5455130279064179,High Risk
0.912606704235077,Critical Risk
0.0,Low Risk
0.9523612976074218,Critical Risk
0.09721267819404603,Low Risk
0.1885285943746567,Low Risk
0.07037262320518493,Low Risk
1.0,Critical Risk
0.16959864199161528,Low Risk
0.09266001880168914,Low Risk
0.9664706826210022,Critical Risk
0.07513435073196888,Low Risk
0.9603578329086304,Critical Risk
0.3625877261161804,Medium Risk
1.0,Critical Risk
0.9742402195930481,Critical Risk
0.034420511685311794,Low Risk
0.8133891940116882,Critical Risk
0.3725941389799118,Medium Risk
0.03955099694430828,Low Risk
0.0481818214058876,Low Risk
0.8643262267112732,Critical Risk
0.20664267838001252,Medium Risk
1.0,Critical Risk
0.08708371222019196,Low Risk
0.10480273440480233,Low Risk
0.07321196869015693,Low Risk
0.4762311100959778,Medium Risk
0.8124790191650391,Critical Risk
0.0,Low Risk
0.5716031134128571,High Risk
0.08343146350234747,Low Risk
1.0,Critical Risk
0.6418048977851868,High Risk
0.13808181285858154,Low Risk
0.34395504295825957,Medium Risk
0.9815690994262696,Critical Risk
1.0,Critical Risk
1.0,Critical Risk
1.0,Critical Risk
0.9943948864936829,Critical Risk
0.7582343101501465,High Risk
0.8300554990768433,Critical Risk
0.9167774319648743,Critical Risk
0.7727033615112304,High Risk
0.9648587822914123,Critical Risk
0.0,Low Risk
0.16235849857330323,Low Risk
0.9061526536941529,Critical Risk
0.6232297539710998,High Risk
0.1098588988184929,Low Risk
0.05925894677639008,Low Risk
0.1300895094871521,Low Risk
0.6863755345344543,High Risk
1.0,Critical Risk
0.05469232406467199,Low Risk
0.3380399405956268,Medium Risk
0.01313008926808834,Low Risk
1.0,Critical Risk
0.17377867698669433,Low Risk
0.06904391348361968,Low Risk
0.871868622303009,Critical Risk
0.0,Low Risk
0.02178858928382397,Low Risk
0.17018303126096726,Low Risk
0.9234899997711181,Critical Risk
1.0,Critical Risk
0.08142762370407582,Low Risk
0.9299479007720948,Critical Risk
0.4489011362195015,Medium Risk
0.7056319832801818,High Risk
0.018895143084228037,Low Risk
0.9717246055603027,Critical Risk
0.07151462361216546,Low Risk
0.9548567771911621,Critical Risk
0.9473102450370788,Critical Risk
0.9366110444068909,Critical Risk
0.8839027047157287,Critical Risk
0.05828435570001602,Low Risk
0.1821499451994896,Low Risk
0.7042258262634278,High Risk
0.9838190317153931,Critical Risk
0.10950201377272606,Low Risk
0.9808680653572083,Critical Risk
0.4758204251527786,Medium Risk
0.6606187522411346,High Risk
1.0,Critical Risk
0.6380752205848694,High Risk
0.0,Low Risk
0.18051300942897797,Low Risk
0.3075789615511894,Medium Risk
0.1517213314771652,Low Risk
0.07516094390302896,Low Risk
0.0653167985379696,Low Risk
0.04571941420435906,Low Risk
0.8117985963821411,Critical Risk
0.0,Low Risk
1.0,Critical Risk
0.0746390663087368,Low Risk
1.0,Critical Risk
1.0,Critical Risk
0.014774675481021404,Low Risk
0.8518144249916076,Critical Risk
0.706334239244461,High Risk
0.0,Low Risk
0.9798816919326783,Critical Risk
0.15279065519571305,Low Risk
0.0,Low Risk
0.23285161703824997,Medium Risk
0.04901629984378815,Low Risk
0.1038143664598465,Low Risk
0.9523865938186645,Critical Risk
0.09975415766239167,Low Risk
1.0,Critical Risk
1.0,Critical Risk
1.0,Critical Risk
0.07146679386496543,Low Risk
0.8108088731765747,Critical Risk
0.5898164868354797,High Risk
0.9581507086753845,Critical Risk
0.09979717507958412,Low Risk
0.97870934009552,Critical Risk
0.9744661688804627,Critical Risk
0.1694449007511139,Low Risk
0.8532610654830932,Critical Risk
0.9036799788475036,Critical Risk
1.0,Critical Risk
0.830320680141449,Critical Risk
0.32928976118564607,Medium Risk
0.5357890576124191,High Risk
0.06322611793875695,Low Risk
1.0,Critical Risk
0.9680553197860717,Critical Risk
1.0,Critical Risk
0.551289576292038,High Risk
0.9318889260292054,Critical Risk
0.05372646637260914,Low Risk
0.5046970963478088,High Risk
0.6090234398841858,High Risk
0.9833599209785462,Critical Risk
0.2422336608171463,Medium Risk
1.0,Critical Risk
0.6083299398422242,High Risk
0.28842743635177615,Medium Risk
0.9752520203590394,Critical Risk
0.08389246314764023,Low Risk
1.0,Critical Risk
0.9726736187934876,Critical Risk
0.038854869082570076,Low Risk
0.9623298168182373,Critical Risk
0.6405234575271607,High Risk
1.0,Critical Risk
0.2931077241897583,Medium Risk
1.0,Critical Risk
1.0,Critical Risk
0.2095872238278389,Medium Risk
0.868378746509552,Critical Risk
1.0,Critical Risk
0.023816971480846404,Low Risk
0.9361169695854187,Critical Risk
0.1041122630238533,Low Risk
0.07839299514889717,Low Risk
1.0,Critical Risk
0.020033064298331738,Low Risk
0.7119873523712158,High Risk
1.0,Critical Risk
0.27571933567523954,Medium Risk
0.9419952869415283,Critical Risk
0.9742130160331726,Critical Risk
0.020390721037983894,Low Risk
0.023361018113791942,Low Risk
0.19141001701354982,Low Risk
0.25696138143539426,Medium Risk
0.20887898951768874,Medium Risk
1.0,Critical Risk
1.0,Critical Risk
0.9770249009132386,Critical Risk
0.9355241894721985,Critical Risk
1.0,Critical Risk
0.14990785270929335,Low Risk
0.05211115851998329,Low Risk
0.7021408319473267,High Risk
0.06697597727179527,Low Risk
0.06768234968185424,Low Risk
0.3727825880050659,Medium Risk
0.3943022549152374,Medium Risk
1.0,Critical Risk
0.8077216267585754,Critical Risk
0.7581684231758118,High Risk
0.7129586935043335,High Risk
0.9723026633262635,Critical Risk
0.8581657767295837,Critical Risk
0.9240797281265258,Critical Risk
0.7113722085952758,High Risk
0.9462857961654663,Critical Risk
0.028921009972691536,Low Risk
1.0,Critical Risk
0.30204727947711946,Medium Risk
0.23028029203414918,Medium Risk
1.0,Critical Risk
0.14612603932619095,Low Risk
0.8420650959014893,Critical Risk
0.9394489765167237,Critical Risk
0.8246906638145447,Critical Risk
0.10358150005340576,Low Risk
1.0,Critical Risk
0.0,Low Risk
0.1921728789806366,Low Risk
0.11937465071678162,Low Risk
0.9218555688858032,Critical Risk
0.0,Low Risk
0.2416396975517273,Medium Risk
0.7072559595108032,High Risk
0.2187030389904976,Medium Risk
0.8727455496788025,Critical Risk
0.9560620546340942,Critical Risk
0.8604360103607178,Critical Risk
0.9913648247718811,Critical Risk
0.45067539215087893,Medium Risk
0.289835724234581,Medium Risk
1.0,Critical Risk
0.03763642217963934,Low Risk
0.3566954731941223,Medium Risk
0.5796451330184936,High Risk
0.1023371085524559,Low Risk
1.0,Critical Risk
0.037977712228894234,Low Risk
0.9901252269744873,Critical Risk
1.0,Critical Risk
0.3920234739780426,Medium Risk
0.03309608306735754,Low Risk
1.0,Critical Risk
0.534676730632782,High Risk
0.05340381413698196,Low Risk
1.0,Critical Risk
0.7538975834846496,High Risk
0.6246851265430451,High Risk
0.9630127549171448,Critical Risk
0.9188374519348145,Critical Risk
0.7264440298080445,High Risk
0.46753362417221067,Medium Risk
0.96409991979599,Critical Risk
0.6647480309009552,High Risk
0.8300508856773376,Critical Risk
0.6240221858024597,High Risk
0.1740246906876564,Low Risk
0.9057562232017518,Critical Risk
1.0,Critical Risk
0.2943040907382965,Medium Risk
0.8337204456329346,Critical Risk
0.0684274286031723,Low Risk
0.022173484228551386,Low Risk
0.21464840024709703,Medium Risk
0.8904731631278991,Critical Risk
0.4602746725082397,Medium Risk
0.8464296102523804,Critical Risk
0.03410102166235447,Low Risk
0.8777297139167786,Critical Risk
0.07023172304034234,Low Risk
0.6663514316082001,High Risk
0.133345627784729,Low Risk
0.04835688099265099,Low Risk
0.8828996300697327,Critical Risk
0.07266197204589844,Low Risk
0.8572577357292175,Critical Risk
0.0,Low Risk
0.8803120374679565,Critical Risk
0.06679637357592583,Low Risk
1.0,Critical Risk
0.0,Low Risk
0.08877498805522918,Low Risk
0.2399637892842293,Medium Risk
0.0910802710801363,Low Risk
0.0,Low Risk
1.0,Critical Risk
0.8358543395996094,Critical Risk
0.7844925343990325,High Risk
0.4511878311634064,Medium Risk
0.0,Low Risk
0.4479620516300201,Medium Risk
0.8809360384941101,Critical Risk
0.6929832458496094,High Risk
0.8349003195762634,Critical Risk
0.0,Low Risk
0.9170378088951111,Critical Risk
0.1669287919998169,Low Risk
0.23023421466350555,Medium Risk
0.7870094656944275,High Risk
0.14123744815587996,Low Risk
0.7543895542621613,High Risk
0.3150270789861679,Medium Risk
0.17615510672330856,Low Risk
0.06075475364923477,Low Risk
0.5104913592338562,High Risk
0.1317961648106575,Low Risk
0.8177978873252869,Critical Risk
0.8290141463279724,Critical Risk
1.0,Critical Risk
1.0,Critical Risk
0.25332998633384707,Medium Risk
0.279655259847641,Medium Risk
0.40150210857391355,Medium Risk
1.0,Critical Risk
0.32907743752002716,Medium Risk
0.9933977365493775,Critical Risk
0.05805733874440193,Low Risk
1.0,Critical Risk
1.0,Critical Risk
0.8018646597862243,Critical Risk
0.676394271850586,High Risk
0.26443869322538377,Medium Risk
0.6442105591297149,High Risk
0.8698270916938782,Critical Risk
1.0,Critical Risk
0.9685503363609314,Critical Risk
1.0,Critical Risk
1.0,Critical Risk
0.6234243154525757,High Risk
0.970323896408081,Critical Risk
0.737418794631958,High Risk
0.0,Low Risk
0.0998776189982891,Low Risk
0.6926723957061768,High Risk
1.0,Critical Risk
1.0,Critical Risk
0.1013829380273819,Low Risk
0.10522854030132293,Low Risk
0.8681599140167237,Critical Risk
0.9445666432380676,Critical Risk
0.3910230413079262,Medium Risk
0.10357935391366482,Low Risk
0.8135054230690002,Critical Risk
0.616185212135315,High Risk
0.9779440999031067,Critical Risk
0.9303979992866516,Critical Risk
0.14215610027313233,Low Risk
0.9085065603256226,Critical Risk
0.9173907399177551,Critical Risk
0.0,Low Risk
0.9950128078460694,Critical Risk
0.9413772583007812,Critical Risk
1.0,Critical Risk
0.9787093281745911,Critical Risk
1.0,Critical Risk
0.6333244681358338,High Risk
1.0,Critical Risk
1.0,Critical Risk
0.014397580921649934,Low Risk
0.7758272767066956,High Risk
0.9845200657844544,Critical Risk
0.9603325247764587,Critical Risk
0.0858583204448223,Low Risk
0.7968007326126099,High Risk
0.9350351929664612,Critical Risk
0.11321087256073951,Low Risk
0.41923617422580717,Medium Risk
1.0,Critical Risk
0.07645825892686844,Low Risk
0.33700369447469714,Medium Risk
0.17626246064901352,Low Risk
0.6284272015094757,High Risk
0.790774691104889,High Risk
0.4450885415077209,Medium Risk
0.7695624172687531,High Risk
